cust_id,equip_id,csa1,serial,model,manufacturer,product_type,date_installed,last_service_date,recommended_service,next_service_date,equipment_notes,warranty_policy,extended,warranty_length,warranty_type,expiration_date,warranty_notes,hide,created_at,updated_at
6042,14514,,J04539580,TUD080R936A1,Trane,Furnace,,09/30/2016,12,09/30/2017,,,0,,,,,0,05/24/2017,05/24/2017
2866,14515,,,NCAFB24AB01,Kenmore,Air Conditioner,,10/02/2013,12,10/02/2014,,,0,,,,,0,05/24/2017,05/24/2017
6043,14516,,20652DJ7G,CUC120A960A2,American Standard,Gas Furnace,,11/16/2015,12,11/16/2016,,,0,,,,,0,05/24/2017,05/24/2017
6044,14517,,9404108353,GMN080-4,Janitol,Furnace,,11/15/2013,12,11/15/2014,,,0,,,,,0,05/24/2017,05/24/2017
6045,14518,,8498M14070,023Q3-105/120-3B,Lennox,Oil Furnace,,10/23/2013,12,10/23/2014,,,0,,,,,0,05/24/2017,05/24/2017
6046,14519,,3592A02684,FB4ANA030,,Air Handler,,,12,,,,0,,,,,0,05/24/2017,05/24/2017
6047,14520,,58291,WGG-105-B,Rybolt,Gas Furnace,,10/24/2013,12,10/24/2014,,Gravity Furnace,0,,,,,0,05/24/2017,05/24/2017
5235,14521,,REMOVED - 611833101,REMOVED - TXC031C4HPA0,REMOVED - Trane,REMOVED - Cased Coil,06/05/1992,,0,,,REMOVED,0,REMOVED,REMOVED,,,0,05/24/2017,05/24/2017
5235,14522,,0,110,AprilAire,Humidfier,06/05/1992,,12,,,,0,,,,,0,05/24/2017,05/24/2017
5235,14523,,REMOVED   0,BEF140,Trane,Electronic Air Cleaner,06/05/1992,,0,,,,0,,,,,0,05/24/2017,05/24/2017
6048,14524,,1306195168,ASZ140421,Amana,Heat Pump,10/07/2013,10/07/2013,12,10/07/2014,,EPA000000000519,0,10 Year,Parts & Labor,10/05/2023,,0,05/24/2017,05/24/2017
6048,14525,,1306703313,AVPTC48D14,Amana,Air Handler,10/07/2013,10/07/2013,12,10/07/2014,,EPA000000000519,0,10 Year,Parts & Labor,10/07/2023,,0,05/24/2017,05/24/2017
6048,14526,,,HKSC15XBAA,,Electric Heating Element,10/07/2013,10/07/2013,12,10/07/2014,,,0,,,,,0,05/24/2017,05/24/2017
6048,14527,,,8600,AprilAire,Touch Screen Heat Pump thermo,10/07/2013,,12,,,,0,,,,,0,05/24/2017,05/24/2017
1244,14528,,1307129984,AMVC950704CX,Amana,Furnace,10/21/2013,05/19/2016,12,05/19/2017,,,0,10 Year,Parts,10/21/2023,,0,05/24/2017,05/24/2017
1244,14529,,1307143820,CAPF4860C6,Amana,Cased Coil,10/21/2013,10/21/2013,0,10/21/2013,,,0,10 Year,Parts,10/21/2023,,0,05/24/2017,05/24/2017
1244,14530,,,8476,AprilAire,Progammable Thermostat,10/21/2013,,0,,,,0,,,,,0,05/24/2017,05/24/2017
6049,14531,,1309099583,AMH950703BX,Amana,Furnace,10/23/2013,10/23/2013,12,10/23/2014,,,0,10 Year,Parts,10/21/2023,,0,05/24/2017,05/24/2017
6049,14532,,1308223687,ASX130301,Amana,Air Conditioner,10/23/2013,10/23/2013,12,10/23/2014,,,0,10 Year,Parts,10/23/2023,,0,05/24/2017,05/24/2017
6049,14533,,1305038364,CAPF3030B6,Amana,Cased Coil,10/23/2013,10/23/2013,12,10/23/2014,,,0,10 Year,Parts,10/23/2023,,0,05/24/2017,05/24/2017
6049,14534,,,8448,AprilAire,Non Programmable Thermosat,10/23/2013,10/23/2013,12,10/23/2014,,,0,,,,,0,05/24/2017,05/24/2017
6049,14535,,,2410,AprilAire,Air Cleaner,10/23/2013,10/23/2013,12,10/23/2014,,,0,,,,,0,05/24/2017,05/24/2017
6050,14536,,1309026543,AMH950703BX,Amana,Funace,10/08/2013,02/19/2016,12,02/19/2017,,,0,10 Year,Parts,10/06/2023,,0,05/24/2017,05/24/2017
6050,14537,,1308088863,ASX130301,Amana,Air Conditioner,10/08/2013,10/08/2013,12,10/08/2014,,,0,10 Year,Parts,10/08/2023,,0,05/24/2017,05/24/2017
6050,14538,,1305038555,CAPF3030B6,Amana,Cased Coil,10/08/2013,10/08/2013,,10/08/2013,,,0,10 Year,Parts,10/08/2023,,0,05/24/2017,05/24/2017
6050,14539,,,2410,AprilAire,Air Cleaner,10/08/2013,10/08/2013,12,10/08/2014,,,0,,,,,0,05/24/2017,05/24/2017
6050,14540,,,8448,AprilAire,Non Programmable,10/08/2013,10/08/2013,0,10/08/2013,,,0,,,,,0,05/24/2017,05/24/2017
6050,14541,,40 gal,6 YR Warranty,Rheem,Hot Water Heater,10/08/2013,,0,,,,0,,,,,0,05/24/2017,05/24/2017
6051,14542,,1309099603,AMH950703BX,Amana,Furnace,10/14/2013,10/14/2013,0,10/14/2013,,,0,10 Year,Parts,10/12/2023,,0,05/24/2017,05/24/2017
6051,14543,,413,2410,Aprilaire,Air Cleaner,10/14/2013,02/03/2017,12,02/03/2018,,,0,,,,,0,05/24/2017,05/24/2017
6051,14544,,,2410,Aprilaire,Air Cleaner,10/14/2013,10/14/2013,0,10/14/2013,,,0,,,,,0,05/24/2017,05/24/2017
6051,14545,,,8448,Aprilaire,Non Programmable,10/14/2013,,0,,,,0,,,,,0,05/24/2017,05/24/2017
3122,14546,,1304209666,GMS80804BN,Goodman,Furnace,10/10/2013,11/25/2015,12,11/25/2016,,,0,10 Year,Parts,10/08/2023,,0,05/24/2017,05/24/2017
6052,14547,,1309099602,AMH950703BX,Amana,Furnace,10/15/2013,10/15/2013,12,10/15/2014,,,0,10 Year,Parts,10/13/2023,,0,05/24/2017,05/24/2017
6053,14548,533F,WOM9337296,TG9S080B12MP11A,York,Gas Furnace,,11/08/2016,12,11/08/2017,,,0,,,,,0,05/24/2017,05/24/2017
6054,14549,,419-1913,GA100-10EIVD,Vaillant,Gas Boiler,,02/10/2016,12,02/10/2017,,,0,,,,,0,05/24/2017,05/24/2017
5248,14551,,,,AprilAire,Humidfier,,10/09/2013,12,10/09/2014,,,0,,,,,0,05/24/2017,05/24/2017
6055,14552,150B,8402B11632,LUF80B112/125D20-4B,Air Ease,Oil Furnace,,09/14/2016,12,09/14/2017,AFG Burner 020125-97358,Equipment Notes,0,,,,,0,05/24/2017,05/24/2017
5843,14553,,,,,Air Conditioner,,,0,,,,0,,,,,0,05/24/2017,05/24/2017
6056,14554,,,#10,,Water Panel,,10/12/2015,12,10/12/2016,,,0,,,,,0,05/24/2017,05/24/2017
6057,14555,,,,,Gas Furnace,,12/21/2015,12,12/21/2016,,,0,,,,,0,05/24/2017,05/24/2017
5984,14556,,0,2200,Aprilaire,Air Cleaner,,05/25/2016,12,05/25/2017,,,0,,,,,0,05/24/2017,05/24/2017
6058,14557,,QV-1921,HI-125B,Hydrotherm,Gas Boiler,,01/28/2014,12,01/28/2015,,,0,,,,,0,05/24/2017,05/24/2017
5750,14558,,,2200,AprilAire,Air Cleaner,,10/17/2013,12,10/17/2014,,,0,,,,,0,05/24/2017,05/24/2017
2745,14559,,,8448,AprilAire,Thermostat,10/04/2013,10/04/2013,0,10/04/2013,,,0,,,,,0,05/24/2017,05/24/2017
6059,14560,,,,,Furnace,,10/17/2013,12,10/17/2014,,,0,,,,,0,05/24/2017,05/24/2017
5121,14561,,1106730775,GSH130241,Goodman,Heat Pump,08/12/2011,10/05/2012,12,10/05/2013,,Detached Garage Apartment,0,5 Year,Parts,08/10/2016,,0,05/24/2017,05/24/2017
6060,14562,,R902500148,GUA120A016AIN,Snyder General,Furnace,,11/03/2014,12,11/03/2015,,,0,,,,,0,05/24/2017,05/24/2017
6061,14563,,5014W457G,TUC100C948BA,Trane,Furnace,09/20/2005,11/09/2013,12,11/09/2014,,,0,,,,,0,05/24/2017,05/24/2017
4120,14564,,P1114304F,GUCO90BB35C,Amana,Gas Furnace,06/26/1991,11/09/2013,12,11/09/2014,,,0,,,,,0,05/24/2017,05/24/2017
,14565,,,,,Humidfier,,,0,,,,0,,,,,0,05/24/2017,05/24/2017
6062,14566,,Water Panel,#10,,Humidifier,,04/24/2013,12,04/24/2014,,,0,,,,,0,05/24/2017,05/24/2017
6069,14569,,1309123490,AMVC950704CX,Amana,Furnace,10/29/2013,08/24/2016,12,08/24/2017,,EPA000000000520,0,10 Year,Parts & Labor,10/27/2023,,0,05/24/2017,05/24/2017
6069,14570,,1307205540,ASX160301,Amana,Air Conditioner,10/29/2013,08/24/2016,12,08/24/2017,,EPA000000000520,0,10 Year,Parts & Labor,10/29/2023,,0,05/24/2017,05/24/2017
6069,14571,,1308031946,CAPT3642C6,Amana,Cased Coil,10/29/2013,10/29/2013,12,10/29/2014,,EPA000000000520,0,,,,,0,05/24/2017,05/24/2017
6069,14572,,,2410,Aprilaire,Air Cleaner,10/29/2013,10/29/2013,12,10/29/2014,,,0,,,,,0,05/24/2017,05/24/2017
6069,14573,,,Customer installed,Honeywell,Thermostat,,,0,,,,0,,,,,0,05/24/2017,05/24/2017
4306,14574,,0110478407,CKL24-1D,Goodman,Air Conditioner,,,12,,,,0,,,,,0,05/24/2017,05/24/2017
6070,14575,,0,5000,Aprilaire,,04/03/2012,11/15/2013,12,11/15/2014,,,0,,,,,0,05/24/2017,05/24/2017
6070,14576,,0,8476,Aprilaire,Thermostat,04/03/2012,,0,,,,0,,,,,0,05/24/2017,05/24/2017
6071,14577,,9206290206,GUC090C35C,Amana,Gas Furnace,,01/27/2016,12,01/27/2017,,P1114310F,0,,,,,0,05/24/2017,05/24/2017
5230,14578,,,,,Gas Furnace,,10/07/2014,12,10/07/2015,,,0,,,,,0,05/24/2017,05/24/2017
6072,14579,,3909820727,CMPE10044B,Ducane,Gas Furnace,,01/06/2017,12,01/06/2018,,,0,,,,,0,05/24/2017,05/24/2017
1238,14580,,413,2410,Aprilaire,Air Cleaner,10/25/2013,10/03/2016,12,10/03/2017,,,0,,,,,0,05/24/2017,05/24/2017
6046,14581,,,,,Electric Furnace,,10/22/2013,12,10/22/2014,,,0,,,,,0,05/24/2017,05/24/2017
6073,14582,,,,,Gas Boiler,,02/10/2016,12,02/10/2017,,,0,,,,,0,05/24/2017,05/24/2017
6074,14583,,,,,Gas Furnace,,09/23/2014,12,09/23/2015,,,0,,,,,0,05/24/2017,05/24/2017
6074,14584,,,,,Electronic Air Cleaner,,10/22/2013,12,10/22/2014,,,0,,,,,0,05/24/2017,05/24/2017
6075,14585,,,,,Gas Furnace,,10/29/2013,12,10/29/2014,,,0,,,,,0,05/24/2017,05/24/2017
6076,14586,,76G18082,SGUF65D24E7,Tappan,Gas Furnace,,12/08/2016,12,12/08/2017,,,0,,,,,0,05/24/2017,05/24/2017
6077,14587,469F,5801C65478,G32Q3-75-2,Lennox,Gas Furnace,,01/10/2017,12,01/10/2018,,,0,,,,,0,05/24/2017,05/24/2017
6077,14588,469A,5801C13338,HS29-024-1P,Lennox,Air Conditioner,,07/15/2016,12,07/15/2017,,,0,,,,,0,05/24/2017,05/24/2017
6078,14589,,,2200,AprilAire,Air Cleaner,,10/18/2013,12,10/18/2014,,,0,,,,,0,05/24/2017,05/24/2017
6078,14590,,,#10,AprilAire,Waterpanel,,10/18/2013,12,10/18/2014,,,0,,,,,0,05/24/2017,05/24/2017
4490,14591,,,#10,AprilAire,Waterpanel,,11/13/2015,12,11/13/2016,,,0,,,,,0,05/24/2017,05/24/2017
1883,14592,,,#35,AprilAire,Waterpanel,,10/13/2015,12,10/13/2016,,,0,,,,,0,05/24/2017,05/24/2017
6080,14595,,,,,Gas Furnace,,10/17/2013,12,10/17/2014,,,0,,,,,0,05/24/2017,05/24/2017
6081,14596,474F,0508768669,GMS91155DXA,Distinctions Amana,Gas Furnace,03/08/2006,02/01/2017,12,02/01/2018,,,0,10 Year,Parts & Labor,03/05/2016,,0,05/24/2017,05/24/2017
414,14597,,,8448,AprilAire,Thermostat,11/04/2013,,0,,,,0,,,,,0,05/24/2017,05/24/2017
3982,14598,,,16x25x4,Honeywell,Air Filter,,12/02/2016,12,12/02/2017,,,0,,,,,0,05/24/2017,05/24/2017
6082,14599,,1309660367,GKS90703BX,Goodman,Gas Furnace,11/20/2013,11/20/2013,12,11/20/2014,,,0,10 Year,Parts,11/06/2023,,0,05/24/2017,05/24/2017
5002,14600,,FD5D307F020103809,RGPH-12EARJR,Rheem,Furnace,,04/11/2016,12,04/11/2017,,Attic,0,,,,,0,05/24/2017,05/24/2017
5364,14601,230S,UDJ12795,PEG150CDE,Utica,Steam Boiler,,02/22/2017,12,02/22/2018,,,0,,,,,0,05/24/2017,05/24/2017
4120,14602,,,2200,AprilAire,Air Cleaner,,,0,,,,0,,,,,0,05/24/2017,05/24/2017
825,14603,,Q341338500,22V40-SF,Rheem,Hot Water Heater,11/08/2013,,0,,,,0,6 Year,Parts,11/08/2019,,0,05/24/2017,05/24/2017
6083,14604,,,,Carrier,Gas Furnace,,11/09/2013,12,11/09/2014,,,0,,,,,0,05/24/2017,05/24/2017
5793,14605,638A,,,,Air Conditioner,,08/25/2015,12,08/25/2016,,,0,,,,,0,05/24/2017,05/24/2017
5793,14606,,,,,Air Filter,,07/18/2013,12,07/18/2014,,,0,,,,,0,05/24/2017,05/24/2017
4874,14607,,,16x25x1,,Air Filter,,11/07/2013,0,11/07/2013,,,0,,,,,0,05/24/2017,05/24/2017
6084,14608,,,,,Oil Furnace,,11/04/2013,12,11/04/2014,,,0,,,,,0,05/24/2017,05/24/2017
6085,14609,,EBBM054009,P1CDD16N09501A,York,Gas Furnace,,11/13/2014,12,11/13/2015,,,0,,,,,0,05/24/2017,05/24/2017
6086,14610,,5283KBX7G,TUX100C948D3,Trane,Gas Furnace,,11/04/2013,12,11/04/2014,,,0,,,,,0,05/24/2017,05/24/2017
1462,14611,,GELN0311507943,GG40T06PVT,GE,Direct Vent Power Water Heater,,,0,,,We did not install this,0,,,,,0,05/24/2017,05/24/2017
6081,14612,,,HFT2700,Comfort humidifier,,,,0,,,,0,,,,,0,05/24/2017,05/24/2017
6087,14613,,CP6918043,GWA 105-N-T-S2,Williamson,Gas Boiler,11/19/2013,11/19/2013,12,11/19/2014,,,0,,,,,0,05/24/2017,05/24/2017
4307,14614,,Q361307688,43VP50E2,Rheem,Power Venter,11/15/2013,11/15/2013,0,11/15/2013,,Remainder of the original water heater,0,,,,,0,05/24/2017,05/24/2017
2794,14615,,02-689,BURNER,,,,,0,,,,0,,,,,0,05/24/2017,05/24/2017
6088,14616,,9404109200,GMN080-4,,Furnace,,11/11/2013,12,11/11/2014,,,0,,,,,0,05/24/2017,05/24/2017
6065,14618,,0,0,,Oil Furnace,,10/15/2013,0,10/15/2013,,,0,,,,,0,05/24/2017,05/24/2017
6091,14619,,,,,Oil Furnace,,12/03/2012,12,12/03/2013,,,0,,,,,0,05/24/2017,05/24/2017
6067,14620,,0,0,,Oil Furnace,,10/01/2013,0,10/01/2013,,,0,,,,,0,05/24/2017,05/24/2017
6092,14621,,,,,Furance,,,0,,,,0,,,,,0,05/24/2017,05/24/2017
6093,14622,,,,,Oil Furnace,,10/07/2013,12,10/07/2014,,,0,,,,,0,05/24/2017,05/24/2017
6094,14623,,,,,Oil Furnace,,11/18/2013,12,11/18/2014,,,0,,,,,0,05/24/2017,05/24/2017
6095,14624,,,# 413,AprilAire,Filter,,08/11/2016,12,08/11/2017,,,0,,,,,0,05/24/2017,05/24/2017
6096,14625,,,,,Oil Filter,,11/20/2013,12,11/20/2014,,,0,,,,,0,05/24/2017,05/24/2017
6097,14626,,,,,Oil Furnace,,11/17/2014,12,11/17/2015,,,0,,,,,0,05/24/2017,05/24/2017
3775,14627,,,25x20x1,AprilAire,Filter,,,12,,,,0,,,,,0,05/24/2017,05/24/2017
5730,14628,,,,,Waterpanel,,11/13/2013,12,11/13/2014,,,0,,,,,0,05/24/2017,05/24/2017
6098,14629,,,,,Furnace,,11/25/2013,12,11/25/2014,,,0,,,,,0,05/24/2017,05/24/2017
3570,14630,,1310084315,GMS80804BN,Goodman,Furnace,11/14/2013,05/15/2015,12,05/15/2016,,RIGHT SIDE,0,10 Year,Parts,11/14/2023,,0,05/24/2017,05/24/2017
5889,14631,,1305063635,GMH950703BX,Goodman,Furnace,11/01/2013,04/07/2016,12,04/07/2017,,,0,10 Year,Parts,11/01/2023,,0,05/24/2017,05/24/2017
6099,14632,,ENYM202513,P4USD16N12001A,York,Gas Furnace,,11/25/2013,12,11/25/2014,,,0,,,,,0,05/24/2017,05/24/2017
918,14633,,,,,,,,0,,,,0,,,,,0,05/24/2017,05/24/2017
5605,14634,,7106J30925,RCME36236S002,Ducane,Air Handler,,,12,,,,0,,,,,0,05/24/2017,05/24/2017
6100,14635,447F,9504203481,GUC090X35A,Amana,Furnace,,03/16/2015,12,03/16/2016,,,0,,,,,0,05/24/2017,05/24/2017
5936,14636,,,,,Humidfier,,11/01/2016,12,11/01/2017,,,0,,,,,0,05/24/2017,05/24/2017
5482,14637,,,2200,AprilAire,Air Cleaner,,11/17/2015,12,11/17/2016,,,0,,,,,0,05/24/2017,05/24/2017
6099,14638,,,16x26x5,White Rodgers,Air Filter,,11/25/2013,12,11/25/2014,,,0,,,,,0,05/24/2017,05/24/2017
5109,14639,,6394C73756,G24M4/5-140A-2,Lennox,Gas Furnace,,12/03/2013,12,12/03/2014,,Corestar,0,,,,,0,05/24/2017,05/24/2017
2388,14640,,1310002179,AMVC950704CX,Amana,Furnace,11/25/2013,02/02/2016,12,02/02/2017,,,0,10 Year,Parts,11/25/2023,,0,05/24/2017,05/24/2017
6101,14641,482F,0701196661,GKS91155DXAB,Amana Distinctions,Furnace,,11/13/2014,12,11/13/2015,,,0,,,,,0,05/24/2017,05/24/2017
6102,14642,453F,L3823L77G,AUC080C942B3,American Standard,Furnace,,10/22/2014,12,10/22/2015,,,0,,,,,0,05/24/2017,05/24/2017
1972,14643,,0,16x25x4 Honeywell,Honeywell,Media Air Cleaner,,,0,,,ATTIC FURNACE,0,,,,,0,05/24/2017,05/24/2017
6103,14644,,AR491584,OL5-85RDA,Thermo Pride,Oil Furnace,,12/04/2013,12,12/04/2014,,,0,,,,,0,05/24/2017,05/24/2017
6104,14645,,AJ824065,OH5-85,Thermo Pride,Oil Furnace,,04/14/2016,12,04/14/2017,,,0,,,,,0,05/24/2017,05/24/2017
6105,14646,,CP1189838,P466HEW,Weil McLain,Oil Boiler,,04/14/2016,12,04/14/2017,,,0,,,,,0,05/24/2017,05/24/2017
6105,14647,,8497E19519,LUF80A84/95D12-2A,Armstorng,Oil Furnace,,04/14/2016,12,04/14/2017,,,0,,,,,0,05/24/2017,05/24/2017
6106,14648,,AR306144,OH3-72D,Thermo Pride,Oil Furnace,,04/14/2016,12,04/14/2017,,MAIN  OFFICE,0,,,,,0,05/24/2017,05/24/2017
6106,14649,,430800584,REMOVED- UH3KW100Z,Keystone Utica,Boiler,,12/04/2013,12,12/04/2014,,TOM'S OFFICE-REMOVED,0,,REMOVED,,,1,05/24/2017,05/24/2017
6106,14650,,REMOVED REMOVED,REMOVED REMOVEDTHB-105-DD,Metzger Machine,Forced Air Oil Furnce,,04/07/2015,12,04/07/2016,,REMOVED REMOVED REMOVEDGarage,0,,,,,0,05/24/2017,05/24/2017
5609,14651,,,,,Furnace,,11/25/2013,12,11/25/2014,,,0,,,,,0,05/24/2017,05/24/2017
2553,14652,,0,8448,AprilAire,Thermostat,11/25/2013,,0,,,,0,,,,,0,05/24/2017,05/24/2017
6107,14653,,,,,Gas Furnace,,11/11/2013,12,11/11/2014,,,0,,,,,0,05/24/2017,05/24/2017
6108,14654,,#413 Filter,2410,AprilAire,Air Cleaner,,01/19/2016,12,01/19/2017,,,0,,,,,0,05/24/2017,05/24/2017
6109,14655,,,,Trane,Gas Furnace,,12/20/2016,12,12/20/2017,,,0,,,,,0,05/24/2017,05/24/2017
6110,14656,,,,LuxAir,Oil Furnace,,03/23/2015,12,03/23/2016,,,0,,,,,0,05/24/2017,05/24/2017
4650,14657,,,,,Gas Furnace,,11/18/2014,12,11/18/2015,,,0,,,,,0,05/24/2017,05/24/2017
5738,14658,,2835,DM25,Bryant,Oil Boiler,,,0,,,Don't know where unit is located,0,,,,,0,05/24/2017,05/24/2017
3828,14660,,,#10,,Water Panel,,12/10/2013,12,12/10/2014,,,0,,,,,0,05/24/2017,05/24/2017
6111,14661,,0,OLD Gravity Gas Boiler,American Standard,Gas Boiler,,10/26/2016,0,10/26/2016,,12,0,,,,,0,05/24/2017,05/24/2017
6112,14662,478F,4910A59928,PG9YAB048080,Payne,Furnace,,11/03/2016,12,11/03/2017,,,0,,,,,0,05/24/2017,05/24/2017
4474,14663,,,8448,AprilAire,Thermostat,12/10/2013,,0,,,for downstairs unit,0,,,,,0,05/24/2017,05/24/2017
6113,14664,,,,AprilAire,Humidfier,,12/03/2013,12,12/03/2014,,,0,,,,,0,05/24/2017,05/24/2017
3778,14665,,,,,Electronic Air Cleaner,,12/02/2013,12,12/02/2014,,,0,,,,,0,05/24/2017,05/24/2017
6102,14666,,,16x25x4,Honeywell,Air Filter,,12/03/2013,12,12/03/2014,,,0,,,,,0,05/24/2017,05/24/2017
4242,14667,,64030009,PV714WC-TBWN,Burnham,Oil Boiler,,12/03/2013,12,12/03/2014,,Home,0,,,,,0,05/24/2017,05/24/2017
6115,14668,,,REMOVED,,Electric Furnace,,12/11/2013,12,12/11/2014,,,0,,,,,0,05/24/2017,05/24/2017
6116,14669,,,,,Boiler,,11/25/2013,12,11/25/2014,,,0,,,,,0,05/24/2017,05/24/2017
3785,14670,,,16x25x1,,Air Filter,,12/02/2013,12,12/02/2014,,,0,,,,,0,05/24/2017,05/24/2017
6118,14672,,EJ5D707F220211357,UGRA-09EZAJS,Rudd,Furnace,,12/09/2013,12,12/09/2014,,,0,,,,,0,05/24/2017,05/24/2017
2509,14673,,H35548550,TUC080C942A0,Trane,Gas Furnace,,02/25/2014,0,02/25/2014,,,0,,,,,0,05/24/2017,05/24/2017
6119,14674,,REMOVED       A16466MLA,020Q3-105-2,Lennox,Oil Furnace,,01/15/2015,12,01/15/2016,Pump # A2VA-7116 r.h. rotation 3450 rpm,AG-374747 Beckett,0,,,,,0,05/24/2017,05/24/2017
6120,14675,597F,4197A06839,58WAV070-12,Carrier,Furnace,,11/04/2016,12,11/04/2017,,,0,,,,,0,05/24/2017,05/24/2017
6120,14676,,,16x20x1,,Filter,,,0,,,,0,,,,,0,05/24/2017,05/24/2017
6121,14677,,4203A25098,PG8MAA036070AASA,Payne,Furnace,,11/04/2016,12,11/04/2017,,,0,,,,,0,05/24/2017,05/24/2017
5979,14679,,6224MHY7G,TUY100R9V4W6,Trane,Gas Furnace,11/17/2006,11/17/2015,12,11/17/2016,This furnace has been converted to use a 120v ignitor (#IGN00152),SEE EQUIP NOTES,0,,,,,0,05/24/2017,05/24/2017
6121,14681,,,16x24x1,,Filter,,,0,,,,0,,,,,0,05/24/2017,05/24/2017
2821,14684,,,16X25X1,Filter,,,,0,,,,0,,,,,0,05/24/2017,05/24/2017
689,14685,,,16x25x1,,Filter,,,0,,,,0,,,,,0,05/24/2017,05/24/2017
6124,14686,,0509771684,GMS90730BXA,Goodman,Furnace,,11/04/2016,12,11/04/2017,,,0,,,,,0,05/24/2017,05/24/2017
6124,14687,597F,,16x25x1,,Filter,,,0,,,,0,,,,,0,05/24/2017,05/24/2017
6125,14688,597F,FD5D302F269906702,PGPH-07EAVER,Rheem,Furnace,,11/04/2016,12,11/04/2017,,,0,,,,,0,05/24/2017,05/24/2017
6125,14689,,,20x20x1,,Filter,,,0,,,,0,,,,,0,05/24/2017,05/24/2017
6126,14690,,0608073822,GKS91155DXAA,Amana Distinctions,Gas Furnace,11/06/2006,10/14/2016,12,10/14/2017,,,0,,,,,0,05/24/2017,05/24/2017
4048,14691,,30011022301-6009,HD30AH0134,Hot Dawg,Garage Heater,,,0,,,,0,,,,,0,05/24/2017,05/24/2017
6127,14692,597F,FD5D302F26990672,RGPH-07EAVER,Rheem,Furnace,,11/04/2016,12,11/04/2017,,,0,,,,,0,05/24/2017,05/24/2017
6127,14693,,,20x20x1,,Filter,,01/12/2015,12,01/12/2016,,,0,,,,,0,05/24/2017,05/24/2017
4492,14694,,,20X20X1,,Filter,,,0,,,,0,,,,,0,05/24/2017,05/24/2017
5627,14695,,R401JS21G,TUD080R9V3J1,Trane,Gas Furnace,,12/17/2013,12,12/17/2014,,,0,,,,,0,05/24/2017,05/24/2017
5845,14696,,83437LJ2F,4TTX5036A1000AA,Trane,Air  Conditioner,,,0,,,,0,,,,,0,05/24/2017,05/24/2017
6128,14697,,R401LX32G,TUD100C936J1,Trane,Furnace,,01/12/2015,12,01/12/2016,,,0,,,,,0,05/24/2017,05/24/2017
6129,14698,,02056504,THB-105-DD,Williamson,Oil Furnace,,08/31/2016,12,08/31/2017,,Beckett A  AF,0,,,,,0,05/24/2017,05/24/2017
4637,14699,,,,,Furnace,,,0,,,,0,,,,,0,05/24/2017,05/24/2017
4637,14700,,,,,Air Filter,,12/11/2013,12,12/11/2014,,,0,,,,,0,05/24/2017,05/24/2017
6130,14701,,,,,Furnace,,11/24/2013,12,11/24/2014,,,0,,,,,0,05/24/2017,05/24/2017
3499,14702,,,,,Gas Furnace,,12/09/2013,12,12/09/2014,,,0,,,,,0,05/24/2017,05/24/2017
6131,14703,,,,,Boiler,,01/20/2014,12,01/20/2015,,,0,,,,,0,05/24/2017,05/24/2017
5241,14704,,,,,Furnace,,11/08/2013,12,11/08/2014,,,0,,,,,0,05/24/2017,05/24/2017
5746,14705,,,16x25x1,,Filter,,01/03/2017,12,01/03/2018,,,0,,,,,0,05/24/2017,05/24/2017
5746,14706,,0810047851,GKS90904CXAE,Amana,Furnace,,01/03/2017,12,01/03/2018,,,0,,,,,0,05/24/2017,05/24/2017
5746,14707,,,,,Air  Conditioner,,07/25/2014,12,07/25/2015,,,0,,,,,0,05/24/2017,05/24/2017
6132,14708,,9905602942,GMP0753,Goodman,Furnace,,12/11/2015,12,12/11/2016,,,0,,,,,0,05/24/2017,05/24/2017
6133,14709,,R401JS21G,TUD080R9V3J1,Trane,Furnace,,12/17/2013,12,12/17/2014,,,0,,,,,0,05/24/2017,05/24/2017
6133,14710,,,2400,Aprilaire,Filter,,12/17/2013,12,12/17/2014,,,0,,,,,0,05/24/2017,05/24/2017
6133,14711,,,560,Aprilaire,Humidfier,,,12,,,,0,,,,,0,05/24/2017,05/24/2017
6134,14712,,1603A40515,PG8MAA048090,Payne,Furnace,,,12,,,,0,,,,,0,05/24/2017,05/24/2017
6135,14713,,5898M18797,G23Q3-100-6,Lennox,Gas Furnace,,,12,,,,0,,,,,0,05/24/2017,05/24/2017
990,14714,,0,700A,AprilAire,Humidifier,12/18/2013,01/08/2016,12,01/08/2017,,,0,,,,,0,05/24/2017,05/24/2017
5724,14715,,0,500A,Aprilaire,Humidfier,12/19/2013,12/19/2013,12,12/19/2014,,,0,,,,,0,05/24/2017,05/24/2017
3196,14716,,B48631545,TDD090A936A0,Trane,Gas Furnace,,12/20/2013,12,12/20/2014,,Basement Area,0,,,,,0,05/24/2017,05/24/2017
3196,14717,,G11541392,TUC080B9C3A1,Trane,Gas Furnace,,,12,,,Bedroom Area,0,,,,,0,05/24/2017,05/24/2017
3196,14718,,,8448,AprilAire,Thermostat,12/20/2013,,0,,,Bedroom Thermostat,0,,,,,0,05/24/2017,05/24/2017
2096,14719,,1310240221,AMH950703BX,Amana,Furnace,12/16/2013,02/10/2015,12,02/10/2016,,,0,10 Year,Parts,12/16/2023,,0,05/24/2017,05/24/2017
5627,14720,,,2400,AprilAire,Air Cleaner,,12/17/2013,12,12/17/2014,,,0,,,,,0,05/24/2017,05/24/2017
5627,14721,,,#35,AprilAire,Waterpanel,,12/17/2013,12,12/17/2014,,,0,,,,,0,05/24/2017,05/24/2017
