call_id,equip_id,cust_id,serial,call_date,call_notes,created_at,updated_at
6228,8731,3980,,02/27/2007,"No Heat: High limit switch was tripped.  Reset switch.  Adjusted gas pressure.  Possible crack in far right chamber of heat exchanger.  $150.00
Scott",06/04/17,06/04/17
6230,8733,3982,,02/26/2007,"Service furnace & heat pump $140.00
Repair wiring on outdoor unit $80.00
Bob/Steve",06/04/17,06/04/17
6231,566,226,Z2046781G,02/19/2007,"NO Heat: Replace ignitor, flame sensor and board.  Parts under warranty.
Labor $105.00
Bob",06/04/17,06/04/17
6232,3684,1833,,12/28/2006,"Service furnace $80.00
Scott",06/04/17,06/04/17
6233,3686,1833,,12/28/2006,"Waterpanel $15.00
Scott",06/04/17,06/04/17
6234,6313,1833,,12/28/2006,"Fitler $45.00
Scott",06/04/17,06/04/17
6235,3925,1969,,02/27/2007,"Service oil furnace $95.00
Oil filter & nozzle $15.00
Replace fan belt $15.00
Scott",06/04/17,06/04/17
6236,8735,3983,,02/28/2007,"No Heat: Furnace working, smoking badly.  Replace oil nozzle & filter $15.00
Cleaned flue pipe, cleaned heat exchanger (clogged), adjusted electrodes & air to burner.  $225.00
Bob",06/04/17,06/04/17
6237,8736,3984,,02/26/2007,"Service oil furnace $95.00
Oil filter & nozzle $15.00
Bob",06/04/17,06/04/17
6238,8420,3811,,01/26/2007,"No Heat $40.00
Replace thermocouple $15.00
Scott",06/04/17,06/04/17
6239,3123,1406,,02/23/2007,"No heat $105.00
Replace oil nozzle & filter $15.00
Replace primary control $227.64
Additional labor $40.00
Bob",06/04/17,06/04/17
6240,5891,1853,CP4833124,02/06/2007,"Relief valve leaking.  Replace valve  $105.00
Bob",06/04/17,06/04/17
6241,6107,1545,,03/07/2007,"Filter $40.00
In Shop",06/04/17,06/04/17
6242,8738,3986,,03/01/2007,"No Heat: No power to furnace.  Screw in fuse at switch lose-tightened.  $65.00
Bob",06/04/17,06/04/17
6243,6170,2927,,02/08/2007,"No Heat: 24 volt wiring came disconnected-reconnected.
$105.00
Paul",06/04/17,06/04/17
6244,3417,1649,,02/07/2007,"No Heat: Replace ignition control board $259.48
Trip & labor $150.00
Steve & Dave",06/04/17,06/04/17
6245,7736,2004,,03/06/2007,"No heat: $105.00
Replace thermocouple $15.00
Scott/Bob",06/04/17,06/04/17
6246,8459,243,,03/05/2007,"No Heat: Replace 3/4hp blower motor $202.00
Replace capacitor $12.00
Labor $160.00
Scott",06/04/17,06/04/17
6247,5257,2479,EJ5D707F290105991,02/23/2007,"No Heat: Pressure switches not operating properly.  Replace pressure switches $99.52
Service $265.00
Bob",06/04/17,06/04/17
6248,8739,3987,J83-1066,03/02/2007,"No Heat: Replace thermocouple $120.00
Paul",06/04/17,06/04/17
6249,1498,617,K525K3N2G,03/01/2007,"Replace exhaust fan  $274.00
Labor $40.00
Bob",06/04/17,06/04/17
6250,7856,3457,CP174M340500087,03/02/2007,"Service furnace
First year free
Oil filter & nozzle $15.00
Bob",06/04/17,06/04/17
6251,1479,609,K21535744,03/01/2007,"Replace fan control board
Under warranty.
Paul",06/04/17,06/04/17
6252,3712,1840,2454P2G7G,02/01/2007,"Replace flame sensor.
Under warranty",06/04/17,06/04/17
6253,8746,3989,,02/28/2007,"Replaced pump motor w/ used one.  $60.00
Replaced pump coupling $15.00
Refilled system & bled air from system.  
Service $80.00
Scott & Dave",06/04/17,06/04/17
6254,8748,3813,,11/17/2006,"Service furnace.  Replace thermocouple  $95.00
Scott",06/04/17,06/04/17
6255,8749,3813,,11/17/2006,"Service furnace.  Replace thermocouple $95.00
Scott",06/04/17,06/04/17
6256,8750,3813,,11/17/2006,"Service furnace  $60.00
Scott",06/04/17,06/04/17
6257,8752,3990,,03/06/2007,"Service gas boiler 
Replace manual air bleeders with automatic bleeders.  $70.30
Labor $185.00
Steve & Dave",06/04/17,06/04/17
6258,2761,1169,,03/12/2007,"Service furnace $95.00
Oil filter & nozzle $15.00
Bob",06/04/17,06/04/17
6259,8753,3991,,03/09/2007,"Furnace not always working.  Code shows pressure switch problem.  Replace pressure switch $74.00
Labor $105.00
Bob",06/04/17,06/04/17
6260,8753,3991,,03/12/2007,"Furnace not working again.  Board is bad.  Replace pressure switch with old one $-74.00
Replace board $160.00.
Bob",06/04/17,06/04/17
6261,3955,1266,0,03/12/2007,"Filter $40.00
In Shop",06/04/17,06/04/17
6262,7750,3550,FHWM436851,03/09/2007,"No Heat: Switch turned off at furnace.  Service furnace.  $125.00
Bob",06/04/17,06/04/17
6263,3470,1685,,10/09/2001,"Check heat exchanger, cleaned flame sensor.",06/04/17,06/04/17
6264,3470,1685,,05/21/2002,No heat.  Stat had no power.  Replaced batteries.,06/04/17,06/04/17
6266,1073,444,L435K1Y1G,03/02/2007,"Service furnace.  Replace flame sensor & ignitor (parts under warranty.)
Paul",06/04/17,06/04/17
6267,7815,3576,H54655521,03/12/2007,"Replace all 4 burners.  $395.00
Bob",06/04/17,06/04/17
6268,5734,2720,,03/16/2007,"Service furnace $95.00
Oil filter & nozzle $15.00
Bob/Scott",06/04/17,06/04/17
6269,8755,2720,,03/16/2007,"Filter $40.00
Bob/Scott",06/04/17,06/04/17
6270,3245,1153,,03/13/2007,"Replace filter $40.00
Trip $25.00
Scott/Bob",06/04/17,06/04/17
6271,8756,3190,,03/15/2007,2 Filters $70.00,06/04/17,06/04/17
6272,8757,3993,,03/19/2007,"No Heat: Code shows limit switch.  Check both switches, check ok.  Check wires to circuit board, check connection at board.  Furnace started to work.  Maybe problem w/ board.  $105.00
Bob",06/04/17,06/04/17
6273,1716,694,B11533868,03/19/2007,"No Heat: Replace ignitor $45.00
Cleaned flame sensor.  
Trip & labor $105.00
Bob",06/04/17,06/04/17
6274,8759,3994,,02/27/2007,"Service furnace $80.00
Replace ignitor $45.00
Replace filter $2.00
Bob",06/04/17,06/04/17
6275,8760,3994,,02/27/2007,"Service furnace $60.00
Replace ignitor $45.00
Replace filter $2.00
Bob",06/04/17,06/04/17
6276,8715,3967,,03/15/2007,"Going into lock out, cleaned flame sensor.  Could not find any problem.  Check ground-ok.  Check transformer phase.  Out of phase.  Switch wires low voltage side.  $25.00
Bob",06/04/17,06/04/17
6277,8762,3906,609032152,,,06/04/17,06/04/17
6278,6202,1796,304533803,03/27/2007,"Installed hard start kit.
Bob",06/04/17,06/04/17
6279,8768,3863,R305N4N1V,03/12/2007,"Replace coil & drip tray.
Under warranty.
Steve",06/04/17,06/04/17
6280,5269,1055,,01/06/2006,"Service oil boiler  $185.00
Oil filter & nozzle $15.00
Replace pump motor $110.00
Replace pump coupling $15.00
Scott",06/04/17,06/04/17
6281,5269,1055,,04/05/2006,"Boiler not always working.  Thermostat wires might not have been making contact all the time.  Couldn't get upstairs to thermostat.  Retightened wires and was working ok.  $105.00
Bob",06/04/17,06/04/17
6283,8771,1284,,03/01/2007,"No Heat: Found flue leaking inside furnace and main board not functioning properly.  Replace flue kit and main board.  $902.00
Labor $105.00",06/04/17,06/04/17
6284,8772,3751,,03/23/2007,"Check inducer motor.  Cleaned fan blades, oil motor shaft/bearings, check air filter, check air flow.  $105.00
Scott/Bob",06/04/17,06/04/17
6285,1714,693,S42595158,03/26/2007,"Inspect heat exchanger.  Some rust spots but no visible cracks.  $65.00
Bob/Dave",06/04/17,06/04/17
6286,7236,2745,411565553,03/22/2007,"Service Furnace
First year free
Bob",06/04/17,06/04/17
6287,7481,2745,504215095,03/22/2007,"Service A/C
First year free
Bob",06/04/17,06/04/17
6288,8773,2745,,03/22/2007,"Waterpanel $15.00
Bob",06/04/17,06/04/17
6289,3743,1855,H42533691,03/23/2007,"Replace ignitor $45.00
Labor $40.00
Bob/Scott",06/04/17,06/04/17
6291,8776,3996,TB7354399745,04/02/2007,Ordered new heat exchanger thru GBG.,06/04/17,06/04/17
6292,6782,3171,G5R9410-03294,04/05/2007,"No heat.  Flashing twice.  Indicates open pressure switch.   Turned power off then on, and continued to work.
Did not charge her at this time.
Paul",06/04/17,06/04/17
6293,4032,1203,31316N02G,04/05/2007,"Service furnace $80.00
Scott",06/04/17,06/04/17
6294,4033,1203,,04/05/2007,"Filter $45.00
Scott",06/04/17,06/04/17
6295,142,51,L384REK1G,03/29/2007,"No Heat: Draft inducer running, furnace wouldn't ignite.  Power was turned off, turned on and started working.  Flame sensor dirty-cleaned.  Check wiring & blower assembly.  $105.00
Bob",06/04/17,06/04/17
6296,8778,3997,409797875,04/03/2007,"Door on furnace not on all the way.  $25.00
Scott",06/04/17,06/04/17
6297,6171,2928,,01/25/2007,"Replace radiator angle valve $132.00
Replace piping $8.00, replace thermostat  $65.00, Extended piping for bathroom radiator $15.00.  Filled & bled system.  Labor $490.00
Scott, Dave",06/04/17,06/04/17
6298,6181,2938,,04/04/2007,"No Heat: $105.00
Replace thermocouple $15.00
Scott",06/04/17,06/04/17
6299,8779,3482,,04/09/2007,Service A/C $80.00,06/04/17,06/04/17
6300,5428,2573,,04/03/2007,"Replace manual reset switch $38.00
Trip $35.00
Scott",06/04/17,06/04/17
6301,983,403,J15539516,04/02/2007,"No Heat: $120.00
Variable speed end housing tripping breaker.  Replace end housing $134.00
Dave",06/04/17,06/04/17
6302,1007,414,J38537038,04/02/2007,"Service furnace $80.00
Dave, Scott",06/04/17,06/04/17
6303,1008,414,K18220877,04/02/2007,"Service A/C $60.00
Dave, Scott",06/04/17,06/04/17
6304,3472,414,,04/02/2007,"Filter $45.00
Dave, Scott",06/04/17,06/04/17
6305,5148,2404,BU5D702 M4992 3914,10/31/2005,"Replaced ignition control board due to burnt solder joints $285.41
Service $80.00
Paul",06/04/17,06/04/17
6306,5148,2404,BU5D702 M4992 3914,04/06/2007,"No Heat: (Weekend) Burner would light & burn for 5-10 seconds then go out.  Ground wire loose-reattached.  Checked ignitor & ignitor wiring.  $190.00
Bob",06/04/17,06/04/17
6307,1183,484,N1444ML1F,03/29/2007,"Replace expansion valve
Under warranty",06/04/17,06/04/17
6308,7918,1470,,04/09/2007,"Filter $40.00
In Shop",06/04/17,06/04/17
6309,8782,3998,,03/05/2007,"Furnace not coming on.  Spark ignition pilot sparking but not lighting.  Has automatic pilot control plugged into gas valve.  Contact loose, pushed in and started to work.  Cleaned pilot, burner, spark ignitor, flame sensor.  Checked heat exchanger, blower assembly.  $105.00
Bob",06/04/17,06/04/17
6310,8783,3999,,03/15/2007,"No Heat: Furnace not coming on, had to play with switch to get on.  Clean flame sensor, check vacuum line & pressure switch.  Replace ignitor $45.00
Labor $105.00
Bob",06/04/17,06/04/17
6311,5858,2787,,03/26/2007,"Filter $40.00
In Shop",06/04/17,06/04/17
6312,7557,2256,,03/20/2007,"Filter $40.00
In Shop",06/04/17,06/04/17
6313,1309,541,L304TFK7G,03/04/2007,"No Heat: Pressure switch open, found drain trap to be partially clogged-cleaned.  Checked ignitor & flame sensor.  $150.00
Paul",06/04/17,06/04/17
6314,7846,3594,,03/02/2007,"Furnace flashing code & not working properly.  Limit open, blower motor bad.  Replace motor & mount, cleaned wheel.  $145.00
16x25x1 air filter $2.00
Trip & labor $185.00
Bob",06/04/17,06/04/17
6315,8004,3679,601623084,03/28/2007,"Service furnace
First year free.
Bob",06/04/17,06/04/17
6316,8006,3679,601645730,03/28/2007,"Service A/C
First year free.
Bob",06/04/17,06/04/17
6317,8012,3679,,03/28/2007,"Filter $45.00
Bob",06/04/17,06/04/17
6318,8013,3679,,03/28/2007,"Waterpanel $15.00
Bob",06/04/17,06/04/17
6319,5428,2573,,03/29/2007,"No Heat: Burners not lighting has spark.  Ignited pilot.  Pushed rollout switch-reset.  Pilot lighting, working every time.  Checked gas pressure-slightly high-adjusted.
$105.00
Bob",06/04/17,06/04/17
6320,8785,1403,,03/30/2007,"Service A/C $80.00
Bob",06/04/17,06/04/17
6321,7598,1403,,03/30/2007,"Waterpanel $15.00
Bob",06/04/17,06/04/17
6322,1183,484,N1444ML1F,03/23/2007,"Replace check valve, filter driers.
Under warranty.",06/04/17,06/04/17
6323,8794,3725,,04/11/2007,"No Heat: Honeywell thermostat batteries were dead.  Cleaned flame sensor, checked ignitor.  $105.00
Bob",06/04/17,06/04/17
6324,5845,2779,,04/11/2007,"No Heat: Pump coupler slipping.  Replace coupler $15.00
Service & Trip $105.00
Bob",06/04/17,06/04/17
6325,4666,2213,G14558052,04/11/2007,"Furnace not working properly.  Heats for a while & then blows cold air.  Very dirty-cleaned flame sensor & burners.  Replace ignitor $45.00
Trip & labor $105.00
Bob",06/04/17,06/04/17
6326,5304,2510,,04/10/2007,"Pilot light keeps going out.  Replace thermocouple $15.00
Cleaned burners.  Trip & labor $105.00
Bob",06/04/17,06/04/17
6327,2885,427,,04/12/2007,"Tested air cleaner-was working ok.
$80.00
Bob",06/04/17,06/04/17
6328,7771,1716,,04/13/2007,"Filter $40.00
In Shop",06/04/17,06/04/17
6329,6401,3008,,04/04/2007,"Filter $45.00
In Shop",06/04/17,06/04/17
6330,6069,2890,,04/02/2007,"Filter $40.00
In Shop",06/04/17,06/04/17
6331,8796,4001,,02/08/2007,"No Heat call (after hours) $150.00
Replace circuit control board $251.84
Additional labor $80.00
Steve",06/04/17,06/04/17
6332,8019,2416,CP5141102,04/17/2007,"Service boiler.
First year free.
Ran out of oil while away.  Reset primary control.  Replace oil filter & nozzle $15.00
Bob",06/04/17,06/04/17
6333,3269,1451,L9724 (17390),02/15/2007,"No Heat: Transformer failed.  Replace  $25.00
Remount high limit switch.
Labor (1.5 hrs) $145.00
Scott/Dave",06/04/17,06/04/17
6334,7353,1451,,02/15/2007,"Filter $45.00
Scott/Dave",06/04/17,06/04/17
6335,8797,4002,,04/13/2007,"Boiler not heating: Burners on, pump working, no water pressure, low on water.  Added water, bled air.  Took long to bleed air out.  Radiant floor system.  May need to replace make-up water regulator.  $345.00
Bob",06/04/17,06/04/17
6336,8673,3937,,04/16/2007,"No Heat: Furnace not coming on at all.  Power to furnace, code flashing on board.  Exhaust fan started working.  No problems found.  May be an intermittant problem.
Bob
$105.00",06/04/17,06/04/17
6337,8798,4003,,04/16/2007,"No Heat: $105.00
Service oil furnace.  Replace filter & nozzle $15.00
Scott",06/04/17,06/04/17
6338,8799,4003,,04/16/2007,"Service furnace $70.00
Oil filter & nozzle $15.00
Scott",06/04/17,06/04/17
6339,5225,2455,,04/13/2007,"Gas valve for GE furnace $186.05
In Shop",06/04/17,06/04/17
6340,260,106,L113T6Y16,04/19/2007,Paul Called to let her know its been a year.  Mrs. Comunale said she would let it go for right now.,06/04/17,06/04/17
6341,6424,3017,405103408,04/20/2007,Had a CPLE36-1A unit that lost its r22 thru a manufactured problem.  Goodman gave us a new unit under warranty.  0405103408,06/04/17,06/04/17
6342,3230,1505,G30561517,02/06/2007,"No Heat:  $105.00
Replace blower motor & capacitor $116.00
Dave & Steve",06/04/17,06/04/17
6343,7088,3313,4394P021F,04/20/2007,"Service A/C $60.00
Bob",06/04/17,06/04/17
6344,8056,3313,L371L4D7G,04/20/2007,"Service furnace $80.00
Bob",06/04/17,06/04/17
6346,2899,395,,03/02/2007,"Water under furnace.  Humdifier leaking.  Drain line plugged.  Cleaned line.
Replace Waterpanel $15.00
Trip & labor $35.00
Bob",06/04/17,06/04/17
6347,2900,395,,03/02/2007,"Filter $45.00
Bob",06/04/17,06/04/17
6348,3866,1911,,04/18/2007,"No Heat: $105.00
Ran out of oil.  Replace oil filter & nozzle $15.00
Replace fuse $2.00
Bob",06/04/17,06/04/17
6349,1938,776,D31591855,04/18/2007,"Service furnace.  Clean flame sensor & drain.  Check heat exchanger & ignitor $80.00
Steve",06/04/17,06/04/17
6350,8813,918,,04/09/2007,Filter $40.00,06/04/17,06/04/17
6351,6147,1417,,04/17/2007,Filter (In Shop) $40.00,06/04/17,06/04/17
6352,7084,2443,407503464,04/27/2007,Replaced tank.  Under warranty.,06/04/17,06/04/17
6353,3854,1900,E46505966,04/23/2007,"Service furnace $80.00
Bob",06/04/17,06/04/17
6354,4182,1900,0,04/23/2007,"Waterpanel $13.00
Bob",06/04/17,06/04/17
6355,8504,3858,,04/25/2007,"NO Heat: Not igniting.  Replace transformer.  $60.00
Labor $145.00
Bob",06/04/17,06/04/17
6357,5027,2322,,04/30/2007,"Service furnace $80.00
Replace ignitor $45.00
Bob",06/04/17,06/04/17
6358,8825,2322,,04/30/2007,"Service A/C $60.00
Bob",06/04/17,06/04/17
6359,8826,4010,,04/23/2007,"Check furnace-home inspection detected carbon monoxide.  Cleaned furnace, very dirty.  Checked heat exchanger, no cracks found.  Cleaned pilot, thermocouple, burners.  Checked operation.  No CO detected.  $105.00
Bob",06/04/17,06/04/17
6360,6843,3200,8809054862,04/05/2007,"No Heat: $105.00
Blower door safety switch shorted out.
Paul/Bob",06/04/17,06/04/17
6361,8827,3200,,04/05/2007,"Waterpanel $15.00
Bob",06/04/17,06/04/17
6362,5947,2834,3502WGG7G,04/30/2007,"Service furnace $80.00
Bob",06/04/17,06/04/17
6363,5948,2834,,04/30/2007,"Filter $50.00
Bob",06/04/17,06/04/17
6364,8828,2834,,04/30/2007,"Service A/C $60.00
Bob",06/04/17,06/04/17
6365,8829,2834,,04/30/2007,"Waterpanel $13.00
Bob",06/04/17,06/04/17
6366,7909,3631,601623082,04/10/2007,"Service furnace-first year free.
Bob",06/04/17,06/04/17
6367,7910,3631,,04/10/2007,"Filter $45.00
Bob",06/04/17,06/04/17
6368,7911,3631,,04/10/2007,"Waterpanel $15.00
Bob",06/04/17,06/04/17
6370,1056,437,S46611754,04/24/2007,"Service furnace $80.00
Bob",06/04/17,06/04/17
6371,1058,437,B14256011,04/24/2007,"Service A/C $60.00
Bob",06/04/17,06/04/17
6373,1946,778,P355SDW7G,04/18/2007,"No Heat: Furnace working while there.  Water leaking from draft inducer fan . Cleaned condensate drain and trap.  Cleaned flame sensor.  Checked ignitor. $105.00
Bob",06/04/17,06/04/17
6374,2194,870,9805611869,04/10/2007,"No Heat: Burners coming on & off.  Flame sensor dirty.  Cleaned sensor & burners.  $105.00
Bob",06/04/17,06/04/17
6375,8098,3509,,04/26/2007,"Filter $40.00
In Shop",06/04/17,06/04/17
6376,6143,2915,,04/23/2007,"Filter $40.00
In Shop",06/04/17,06/04/17
6378,3456,1676,,04/25/2007,"A/C keeps tripping breaker.  Checked compressor for shorts.  Disconnected sump heater from compressor.  $105.00
Bob",06/04/17,06/04/17
6379,6282,1046,,04/12/2007,"Replaced bulb $75.00
Bob",06/04/17,06/04/17
6380,8063,3697,,05/02/2007,"Filter $45.00
Dave/Scott",06/04/17,06/04/17
6381,4036,1145,2351X7H7G,05/01/2007,"Service furnace $80.00
Bob",06/04/17,06/04/17
6382,4038,1145,3052KJ94F,05/01/2007,"Service A/C $60.00
Bob",06/04/17,06/04/17
6383,4039,1145,,05/01/2007,"Filter $45.00
Bob",06/04/17,06/04/17
6384,4040,1145,,05/01/2007,"Waterpanel $15.00
Bob",06/04/17,06/04/17
6386,7172,1656,504245090,05/01/2007,"A/C not turning on.  Fuse blown in board.  Contactor bad-replaced.  Service A/C -first year free.
Parts & Labor under warranty.
Bob",06/04/17,06/04/17
6387,5357,1202,,05/01/2007,"Service A/C $80.00
Bob",06/04/17,06/04/17
6388,4951,2303,,05/07/2007,"Filter $40.00
In Shop",06/04/17,06/04/17
6389,8215,2619,,05/08/2007,"Filter $40.00
In Shop",06/04/17,06/04/17
6390,8844,4013,503145920,05/15/2007,"Replace contactor.  Part under warranty.
Scott",06/04/17,06/04/17
6391,62,26,M1824G9FF,05/04/2007,"Service A/C $80.00
Bob",06/04/17,06/04/17
6392,95,26,0,05/04/2007,"Filter $45.00
Bob",06/04/17,06/04/17
6393,610,240,0,05/07/2007,"Filter $40.00
In Shop",06/04/17,06/04/17
6394,4059,1844,S05506800,05/04/2007,"Blower bearings failed.  Replaced blower with mounting bracket and capacitor $152.00
Cleaned blower wheel & housing $15.00
Trip & labor $105.00",06/04/17,06/04/17
6395,8845,3815,,05/04/2007,"Service A/C $80.00
Bob",06/04/17,06/04/17
6397,8846,2727,,05/07/2007,"Service A/C $80.00
Bob",06/04/17,06/04/17
6398,6248,2961,,05/03/2007,"Service A/C $80.00
1 lb. R-22 $15.00
Both indoor & outdoor coils very dirty.  Additional labor $80.00
Bob",06/04/17,06/04/17
6400,2407,954,R042WYN2F,05/04/2007,"Service A/C and check furnace problem.  $105.00
Bob",06/04/17,06/04/17
6401,2405,954,P4213CS1G,05/04/2007,"Fan only blowing.  Checked furnace and it's working ok.
Bob",06/04/17,06/04/17
6402,7130,3330,,05/03/2007,"No A/C $135.00
Replaced blower motor $110.00
Scott",06/04/17,06/04/17
6403,8834,750,9101091904,05/07/2007,"Outside fan not running.  Replace fan motor & capacitor $160.50
Service $185.00
Paul",06/04/17,06/04/17
